Date,2330.TW,2317.TW,2454.TW,2412.TW,1301.TW,3008.TW,2891.TW,1303.TW,2308.TW,2882.TW,1216.TW,2886.TW,2881.TW,2884.TW,1326.TW,2002.TW,2892.TW,2207.TW,1101.TW,2885.TW,2382.TW,2327.TW,2880.TW,3045.TW,2303.TW,2912.TW,2474.TW,2357.TW,2887.TW,2883.TW,2801.TW,6505.TW,2890.TW,2395.TW,1402.TW,4904.TW,2888.TW,1102.TW,2301.TW,2633.TW,9910.TW,2823.TW,2105.TW,2408.TW,.TWII,5880.TW,5871.TW,4938.TW,3711.TW,5876.TW,6669.TW
2000-10-31,47.04315117236121,24.517641816894496,,104.2387956591094,31.1700442381853,,,25.400383384467315,54.95473861217395,,11.678488651674366,,,,15.57610433987492,12.423188291138471,,20.4,11.472109714014314,,55.63430001915656,56.42656078598069,,56.489001037731455,39.81304981582495,53.377078887866276,8.723815894894932,284.07918848752763,,,9.768377532148305,,,40.82006481882872,15.099473363157518,,,9.820767228258523,23.685721557130627,,10.788610408707292,3.7264113620729025,5.182525678019124,573.0605112774307,5544.18,,,,,,
2000-11-30,42.9628778563911,27.274063086249495,,105.34771901718506,29.112216074887638,,,26.719883820024066,60.290150127918984,,11.354086189127857,,,,14.70384249684192,11.82528083327619,,19.9,11.33305383869293,,50.57663638105142,71.67083325638676,,53.559941724663894,36.32067702496311,51.63652196760976,7.318741122442826,246.14314778888257,,,8.695549941912367,,,44.36230184856179,14.872413613335597,,,9.939089724984528,22.243981984087878,,8.717197210235494,2.8507046919857704,5.109873448888014,586.9248784857556,5256.93,,,,,,
2000-12-31,37.68252415337097,23.93734260229344,,83.16925185567241,28.022777635494744,,,24.542708101355437,55.221509187961196,,11.894756960038704,,,,17.320628025940916,13.220398234954839,,20.5,10.637774462086002,,42.4843745600832,59.61193115293121,,42.262141517117605,32.75845677828402,52.50680042773802,5.558537561348982,171.15329989621233,,,7.989742316757141,,,35.591048251127525,13.282995364582176,,,10.826508450429573,15.378555445789154,,8.846660535139979,2.7575444079339495,5.158308268308752,432.10611132612723,4739.09,,,,,,
2001-01-31,50.643392333511294,30.755858373855812,,85.9415602508615,29.899032725560264,,,28.963034560470522,65.35879106787678,,11.08375080367243,,,,19.3143693814449,13.419700720908933,,21.2,12.445500841264016,,48.80645410771463,93.51337291547607,,45.6096378749091,41.55923621125585,51.92661478765251,8.18340252087489,254.96548283507914,,,12.36574959271953,,,44.02494594096816,14.75888373842464,,,10.708185953703566,23.20514169944971,,10.184448225819683,3.8568357597454526,5.497352004253929,593.8570620899183,5936.2,,,,,,
2001-02-28,43.202893933801114,29.16003553370292,,74.29786499106734,29.414837863607886,,,26.7858588418019,61.624003006855254,,10.813415418217005,,,,18.629020790490408,14.283344826710003,,20.7,11.33305383869293,,52.59970183629347,103.75206338067419,,40.25364370244271,37.019151583135475,55.98791426825103,8.492210163172059,253.2010158258399,,,11.010598952421502,,,43.68759003337454,14.475059051147243,,,9.820767228258523,31.374999280025193,,11.738008124673536,3.5773549075899873,5.497352004253929,573.0605112774307,5674.69,,,,,,
2001-03-31,42.48284570157111,29.16003553370292,,69.30770987972701,27.11491226933401,,,25.73025849335651,61.35723243106799,,10.272744647306153,,,,17.44523686065991,12.954661587016055,,21.4,10.498718586764618,,59.68043092964067,114.90085966500102,,41.5926422455593,37.019151583135475,53.95726452795178,10.88546939097509,299.95939157068136,,,10.841205122384245,,,46.04908138652993,13.112700552215738,,,8.755864757724465,37.75984596064301,,11.306463708325238,3.3537702258656124,5.909047969330215,880.3873177286335,5797.92,,,,,,
2001-04-30,43.68292608862113,27.999437104500803,,72.08001827491609,24.875511032804194,,,23.816982861799225,53.35411515745044,,9.137336028393369,,,,15.949930844031917,12.688924939077262,,19.5,8.83004808290799,,55.63430001915656,99.20153428503055,,43.5174526512894,36.669914304049286,55.11763580812278,9.264229268914972,263.78781788127566,,,9.09080221199929,,,42.84420026439048,11.409752428551355,,,7.750123535553412,35.35694667223844,,10.313911550724166,3.204713771382696,5.376264955702079,697.8398161523554,5381.67,,,,,,
2001-05-31,42.9628778563911,27.56421269355002,,67.64432484261354,25.783376398964922,,,24.146857970688405,40.015586368087824,,7.839726178207327,,,,17.19601919122191,12.091017481214983,,18.1,7.474253298524482,,56.89871592868284,86.00499990766411,,43.745068405197344,36.32067702496311,39.742716345856955,8.492210163172059,291.13705652448493,,,9.09080221199929,,,37.7838616504861,11.409752428551355,,,6.596479192474851,27.290070489737445,,9.062432743314126,2.943864976037594,5.134090858598383,538.3995932566185,5048.86,,,,,,
2001-06-30,43.010863867527554,26.258539460697644,,51.45404381470932,23.78607259341131,,,22.95930757868733,45.350997883832875,,7.839726178207327,,,,16.21659245300318,11.426675861368002,,16.4,6.77897392191755,,59.17466456583017,87.25636923205533,,49.59983766144849,31.92028730847719,43.22383018636996,8.723815894894932,320.912437305398,,,9.4295898720738,,,39.3019632346574,10.898867991452041,,,6.123189205570825,28.405702302210987,,11.133845941785923,2.943864976037594,5.279395316860602,487.3193675555976,4883.43,,,,,,
2001-07-31,44.354953363387786,28.20255311063242,95.62910481764241,49.34708943436562,18.308616386713226,,,16.404027610398398,45.424333673182495,,6.866518790567796,,,,13.457753073031688,9.100813848104695,,13.9,5.550066402750197,,58.163131838209125,79.56597736753521,,45.29161122760331,31.24626717140764,46.41485120684023,7.411383415131975,335.24873175546736,,,6.949944994390566,,,30.699378381206436,7.805178900128413,,,5.882105647965175,21.711911427369728,,9.446506329213468,1.8259415674157227,4.281396483498757,312.77469023400135,4352.98,,,,,,
2001-08-31,43.010863867527554,23.240992841169312,100.49745540937657,50.23422812082612,24.300527204183005,,,19.406550521230248,33.3329642781627,,8.023556165970499,,,,16.485747514463817,8.416542130202085,,14.8,6.624272803282493,,48.680012516761984,74.8334285278305,,44.62880716085789,31.969188519846384,50.37463079408148,6.562162398814771,277.9035539551901,,,8.403908382338383,,,28.06800309138874,8.711931496242967,,,6.943310275175385,21.797729259098457,,10.96554252285584,2.571223839830303,5.05514283593829,386.5754598397769,4509.44,,,,,,
2001-09-30,31.384489728336515,18.9757919077712,87.63099918049446,49.79065877759587,18.974384255320977,,,14.2070596268629,24.640250064445762,,6.820022741074923,,,,14.197929492048429,8.313901372516693,,13.2,5.4068388826792235,,40.7774130822227,54.720095959085555,,40.762450104842976,21.607315858891152,43.70249426506407,5.558539784764897,228.27791932033475,,,7.153499868703261,,,28.06800309138874,6.201713946478045,,,6.39754789546728,15.447209711172139,,9.826265377624065,2.068158305950462,4.9519766556130165,216.71654566775376,3636.94,,,,,,
2001-10-31,40.99472962373721,22.283498754079936,103.27939189129704,52.00850549374715,18.574923534156323,,,13.54796923180225,24.90168507839213,,5.759767104857393,,,,13.05402048084073,9.203454605790082,,13.4,5.084576962519534,,46.78338865247257,59.45264479879025,,38.99497259352187,22.812184772955703,43.035280612162325,6.281149956784333,260.25888386279706,,,7.211658404221172,,,28.725846913843167,5.906394234740996,,,5.427303664875084,17.935926831305423,,10.016144901829358,2.068158305950462,4.9519766556130165,203.83069700642778,3903.49,,,,,,
